Date,Gold,Silver,Oil
1997-02-21,350.75,5.24,
1997-02-24,352.45,5.215,
1997-02-25,353.45,5.1865,
1997-02-26,353.85,5.229,
1997-02-27,356.6,5.2525,
1997-02-28,360.6,5.2525,
1997-03-01,,,20.99
1997-03-03,361.8,5.3075,
1997-03-04,361.75,5.2825,
1997-03-05,355.75,5.214,
1997-03-06,352.15,5.185,
1997-03-07,351.7,5.175,
1997-03-10,349.9,5.1375,
1997-03-11,352.6,5.25,
1997-03-12,353.15,5.2275,
1997-03-13,351.45,5.23,
1997-03-14,353.0,5.2725,
1997-03-17,352.05,5.255,
1997-03-18,347.4,5.21,
1997-03-19,348.95,5.169,
1997-03-20,352.7,5.24,
1997-03-21,351.7,5.186,
1997-03-24,350.65,5.1285,
1997-03-25,350.9,5.1675,
1997-03-26,346.8,5.0925,
1997-03-27,349.5,5.13,
1997-04-01,349.85,5.035,19.72
1997-04-02,350.7,4.976,
1997-04-03,349.1,4.8615,
1997-04-04,347.35,4.7425,
1997-04-07,347.85,4.7625,
1997-04-08,349.1,4.8325,
1997-04-09,348.0,4.77,
1997-04-10,348.05,4.7725,
1997-04-11,348.65,4.7925,
1997-04-14,346.65,4.725,
1997-04-15,345.6,4.72,
1997-04-16,341.45,4.7275,
1997-04-17,341.2,4.835,
1997-04-18,342.0,4.725,
1997-04-21,342.15,4.75,
1997-04-22,342.0,4.7625,
1997-04-23,340.7,4.7225,
1997-04-24,341.15,4.7125,
1997-04-25,341.35,4.7425,
1997-04-28,341.25,4.724,
1997-04-29,338.95,4.6425,
1997-04-30,340.45,4.6625,
1997-05-01,339.55,4.675,20.83
1997-05-02,339.8,4.735,
1997-05-06,342.8,4.752,
1997-05-07,340.65,4.721,
1997-05-08,342.4,4.7525,
1997-05-09,344.8,4.8325,
1997-05-12,348.2,4.86,
1997-05-13,347.3,4.825,
1997-05-14,349.0,4.8735,
1997-05-15,348.1,4.835,
1997-05-16,347.0,4.8375,
1997-05-19,343.35,4.68,
1997-05-20,342.5,4.7175,
1997-05-21,342.25,4.672,
1997-05-22,342.95,4.675,
1997-05-23,341.65,4.6575,
1997-05-27,343.55,4.7475,
1997-05-28,344.7,4.76,
1997-05-29,345.7,4.7225,
1997-05-30,345.75,4.857,
1997-06-01,,,19.17
1997-06-02,344.0,4.7325,
1997-06-03,343.8,4.745,
1997-06-04,342.4,4.725,
1997-06-05,340.7,4.7325,
1997-06-06,343.8,4.9,
1997-06-09,343.85,4.8135,
1997-06-10,344.0,4.759,
1997-06-11,343.7,4.77,
1997-06-12,341.8,4.745,
1997-06-13,341.2,4.71,
1997-06-16,340.95,4.705,
1997-06-17,341.4,4.72,
1997-06-18,342.05,4.7975,
1997-06-19,340.15,4.725,
1997-06-20,339.55,4.75,
1997-06-23,336.95,4.7225,
1997-06-24,338.65,4.8,
1997-06-25,338.7,4.7725,
1997-06-26,337.9,4.77,
1997-06-27,337.3,4.75,
1997-06-30,334.05,4.715,
1997-07-01,333.6,4.645,19.63
1997-07-02,331.45,4.645,
1997-07-03,332.3,4.654,
1997-07-04,325.2,4.5475,
1997-07-07,318.75,4.4735,
1997-07-08,317.6,4.25,
1997-07-09,315.75,4.2775,
1997-07-10,319.65,4.345,
1997-07-11,320.6,4.359,
1997-07-14,321.35,4.3425,
1997-07-15,319.0,4.2775,
1997-07-16,319.5,4.3175,
1997-07-17,318.75,4.2235,
1997-07-18,323.45,4.265,
1997-07-21,328.05,4.32,
1997-07-22,326.0,4.28,
1997-07-23,324.35,4.295,
1997-07-24,321.8,4.2825,
1997-07-25,324.5,4.3125,
1997-07-28,325.4,4.345,
1997-07-29,327.5,4.3625,
1997-07-30,326.4,4.3635,
1997-07-31,326.0,4.3825,
1997-08-01,325.3,4.474,19.93
1997-08-04,324.05,4.46,
1997-08-05,323.35,4.5075,
1997-08-06,318.85,4.34,
1997-08-07,318.95,4.325,
1997-08-08,321.6,4.3825,
1997-08-11,326.2,4.3925,
1997-08-12,327.6,4.4315,
1997-08-13,328.6,4.46,
1997-08-14,327.3,4.479,
1997-08-15,323.5,4.41,
1997-08-18,326.05,4.525,
1997-08-19,322.1,4.5135,
1997-08-20,322.0,4.51,
1997-08-21,321.9,4.5175,
1997-08-22,321.8,4.4975,
1997-08-26,325.4,4.659,
1997-08-27,325.3,4.655,
1997-08-28,324.7,4.659,
1997-08-29,325.4,4.725,
1997-09-01,324.4,4.66,19.79
1997-09-02,324.5,4.7025,
1997-09-03,322.0,4.6325,
1997-09-04,321.8,4.6725,
1997-09-05,321.6,4.705,
1997-09-08,322.05,4.715,
1997-09-09,321.0,4.675,
1997-09-10,321.0,4.735,
1997-09-11,321.05,4.7375,
1997-09-12,323.25,4.7825,
1997-09-15,323.15,4.7575,
1997-09-16,321.8,4.7125,
1997-09-17,319.95,4.587,
1997-09-18,320.65,4.632,
1997-09-19,321.15,4.721,
1997-09-22,321.1,4.7125,
1997-09-23,320.7,4.685,
1997-09-24,322.0,4.7225,
1997-09-25,323.15,4.751,
1997-09-26,325.45,4.765,
1997-09-29,327.05,4.87,
1997-09-30,328.75,5.1675,
1997-10-01,336.8,5.185,21.26
1997-10-02,331.75,5.145,
1997-10-03,331.1,5.1525,
1997-10-06,334.15,5.28,
1997-10-07,331.5,5.181,
1997-10-08,331.9,5.2505,
1997-10-09,333.75,5.2375,
1997-10-10,327.9,5.1425,
1997-10-13,328.8,5.185,
1997-10-14,328.1,5.125,
1997-10-15,325.6,4.99,
1997-10-16,327.3,5.1025,
1997-10-17,324.2,4.915,
1997-10-20,324.25,4.939,
1997-10-21,323.0,4.955,
1997-10-22,322.7,4.97,
1997-10-23,323.3,5.075,
1997-10-24,321.9,4.9025,
1997-10-27,311.8,4.828,
1997-10-28,313.75,4.825,
1997-10-29,313.7,4.7935,
1997-10-30,314.0,4.806,
1997-10-31,310.4,4.815,
1997-11-01,,,20.17
1997-11-03,313.5,4.7825,
1997-11-04,313.3,4.8425,
1997-11-05,314.6,4.85,
1997-11-06,312.25,4.85,
1997-11-07,313.25,4.95,
1997-11-10,309.7,4.87,
1997-11-11,310.6,4.9375,
1997-11-12,310.1,4.945,
1997-11-13,308.35,5.0225,
1997-11-14,304.5,5.0575,
1997-11-17,303.0,5.135,
1997-11-18,303.65,5.1075,
1997-11-19,306.4,5.1225,
1997-11-20,303.05,5.23,
1997-11-21,303.4,5.25,
1997-11-24,305.5,5.475,
1997-11-25,301.7,5.331,
1997-11-26,297.0,5.235,
1997-11-27,296.15,5.2675,
1997-11-28,296.9,5.2975,
1997-12-01,293.35,5.235,18.32
1997-12-02,293.5,5.315,
1997-12-03,291.1,5.315,
1997-12-04,289.85,5.295,
1997-12-05,287.05,5.31,
1997-12-08,288.1,5.43,
1997-12-09,285.5,5.3825,
1997-12-10,285.05,5.835,
1997-12-11,286.15,6.05,
1997-12-12,283.05,5.785,
1997-12-15,283.2,5.96,
1997-12-16,283.25,5.8375,
1997-12-17,286.1,6.05,
1997-12-18,287.05,6.01,
1997-12-19,289.25,6.085,
1997-12-22,290.45,6.055,
1997-12-23,292.2,6.03,
1997-12-24,296.1,6.2675,
1997-12-29,293.9,6.24,
1997-12-30,290.9,6.2025,
1997-12-31,289.2,5.995,
1998-01-01,,,16.71
1998-01-02,287.7,5.94,
1998-01-05,287.35,5.88,
1998-01-06,281.8,6.02,
1998-01-07,282.1,6.095,
1998-01-08,282.9,6.0635,
1998-01-09,281.9,5.74,
1998-01-12,278.5,5.5325,
1998-01-13,279.05,5.59,
1998-01-14,285.9,5.7,
1998-01-15,281.1,5.795,
1998-01-16,287.35,5.8925,
1998-01-19,285.75,5.765,
1998-01-20,287.2,5.8,
1998-01-21,291.9,5.795,
1998-01-22,293.8,5.88,
1998-01-23,291.45,5.825,
1998-01-26,304.5,5.9375,
1998-01-27,300.0,6.0475,
1998-01-28,298.25,6.0175,
1998-01-29,304.25,6.1575,
1998-01-30,301.8,6.0475,
1998-02-01,,,16.06
1998-02-02,302.0,6.25,
1998-02-03,299.7,6.385,
1998-02-04,295.2,7.05,
1998-02-05,298.9,7.546,
1998-02-06,301.6,7.81,
1998-02-09,300.0,7.19,
1998-02-10,300.75,7.135,
1998-02-11,298.95,7.09,
1998-02-12,299.0,7.0,
1998-02-13,298.0,7.08,
1998-02-16,297.7,7.09,
1998-02-17,299.2,7.215,
1998-02-18,297.8,6.715,
1998-02-19,298.3,6.69,
1998-02-20,298.35,6.765,
1998-02-23,295.2,6.475,
1998-02-24,292.35,6.39,
1998-02-25,292.3,6.34,
1998-02-26,293.0,6.0475,
1998-02-27,296.55,6.37,
1998-03-01,,,15.02
1998-03-02,299.75,6.605,
1998-03-03,297.65,6.4975,
1998-03-04,296.0,6.39,
1998-03-05,294.7,6.32,
1998-03-06,294.25,6.31,
1998-03-09,294.45,6.064,
1998-03-10,294.3,6.1175,
1998-03-11,295.25,6.3125,
1998-03-12,294.0,6.175,
1998-03-13,295.15,6.235,
1998-03-16,294.15,6.1175,
1998-03-17,293.8,6.0725,
1998-03-18,289.1,5.8,
1998-03-19,291.3,5.845,
1998-03-20,291.1,5.9325,
1998-03-23,292.8,6.3225,
1998-03-24,298.85,6.46,
1998-03-25,298.5,6.338,
1998-03-26,299.2,6.36,
1998-03-27,302.75,6.375,
1998-03-30,302.2,6.35,
1998-03-31,299.9,6.345,
1998-04-01,301.6,6.465,15.44
1998-04-02,299.3,6.454,
1998-04-03,305.95,6.73,
1998-04-06,313.5,6.635,
1998-04-07,309.15,6.385,
1998-04-08,309.75,6.46,
1998-04-09,308.35,6.41,
1998-04-14,309.5,6.41,
1998-04-15,308.35,6.24,
1998-04-16,306.3,6.0695,
1998-04-17,308.2,6.275,
1998-04-20,307.3,6.274,
1998-04-21,307.2,6.23,
1998-04-22,311.2,6.31,
1998-04-23,314.6,6.32,
1998-04-24,312.65,6.315,
1998-04-27,311.4,6.215,
1998-04-28,308.6,6.135,
1998-04-29,307.55,6.105,
1998-04-30,310.7,6.215,
1998-05-01,306.1,6.17,14.86
1998-05-05,304.2,6.235,
1998-05-06,303.5,6.0775,
1998-05-07,299.0,5.88,
1998-05-08,299.15,6.0075,
1998-05-11,299.0,5.79,
1998-05-12,299.9,5.7875,
1998-05-13,295.6,5.46,
1998-05-14,296.9,5.56,
1998-05-15,302.3,5.6625,
1998-05-18,299.7,5.42,
1998-05-19,299.0,5.2525,
1998-05-20,298.1,5.21,
1998-05-21,300.05,5.34,
1998-05-22,300.7,5.31,
1998-05-26,298.85,5.28,
1998-05-27,292.6,5.085,
1998-05-28,293.4,5.175,
1998-05-29,292.4,4.9565,
1998-06-01,292.35,5.1425,13.66
1998-06-02,289.2,5.1175,
1998-06-03,293.35,5.19,
1998-06-04,292.05,5.175,
1998-06-05,292.2,5.23,
1998-06-08,290.3,5.255,
1998-06-09,296.25,5.46,
1998-06-10,294.15,5.355,
1998-06-11,292.9,5.3075,
1998-06-12,288.1,5.165,
1998-06-15,286.1,5.0925,
1998-06-16,286.4,5.135,
1998-06-17,288.4,5.28,
1998-06-18,293.05,5.3175,
1998-06-19,293.4,5.295,
1998-06-22,294.75,5.31,
1998-06-23,295.55,5.36,
1998-06-24,293.9,5.335,
1998-06-25,293.25,5.2925,
1998-06-26,294.5,5.39,
1998-06-29,293.0,5.305,
1998-06-30,295.75,5.3575,
1998-07-01,297.1,5.525,14.08
1998-07-02,295.75,5.445,
1998-07-03,293.9,5.3425,
1998-07-06,293.15,5.32,
1998-07-07,293.1,5.345,
1998-07-08,294.35,5.33,
1998-07-09,292.2,5.335,
1998-07-10,291.35,5.295,
1998-07-13,290.7,5.2675,
1998-07-14,292.2,5.33,
1998-07-15,292.8,5.32,
1998-07-16,294.35,5.3625,
1998-07-17,293.6,5.285,
1998-07-20,294.65,5.39,
1998-07-21,295.2,5.4225,
1998-07-22,294.4,5.65,
1998-07-23,292.9,5.6725,
1998-07-24,293.75,5.8325,
1998-07-27,290.75,5.625,
1998-07-28,290.35,5.64,
1998-07-29,291.0,5.67,
1998-07-30,289.15,5.54,
1998-07-31,289.4,5.525,
1998-08-01,,,13.36
1998-08-03,286.65,5.4075,
1998-08-04,285.7,5.385,
1998-08-05,288.85,5.4725,
1998-08-06,286.85,5.42,
1998-08-07,286.2,5.41,
1998-08-10,286.2,5.285,
1998-08-11,284.5,5.2,
1998-08-12,285.5,5.245,
1998-08-13,282.7,5.105,
1998-08-14,284.8,5.14,
1998-08-17,283.3,5.13,
1998-08-18,284.4,5.12,
1998-08-19,285.75,5.1,
1998-08-20,283.7,5.1025,
1998-08-21,284.45,5.16,
1998-08-24,284.3,5.16,
1998-08-25,283.9,5.0725,
1998-08-26,282.5,4.965,
1998-08-27,280.9,4.975,
1998-08-28,273.4,4.785,
1998-09-01,277.7,4.73,14.95
1998-09-02,280.0,4.8475,
1998-09-03,279.65,4.81,
1998-09-04,285.4,4.98,
1998-09-07,288.35,5.04,
1998-09-08,287.3,5.01,
1998-09-09,284.15,4.85,
1998-09-10,285.65,4.98,
1998-09-11,293.75,5.0525,
1998-09-14,290.3,4.96,
1998-09-15,290.35,4.93,
1998-09-16,289.15,4.95,
1998-09-17,287.65,4.9425,
1998-09-18,290.85,4.995,
1998-09-21,292.1,5.005,
1998-09-22,288.5,4.895,
1998-09-23,288.0,4.88,
1998-09-24,290.6,5.06,
1998-09-25,296.35,5.185,
1998-09-28,293.8,5.14,
1998-09-29,296.85,5.355,
1998-09-30,294.1,5.385,
1998-10-01,299.0,5.36,14.39
1998-10-02,301.4,5.305,
1998-10-05,298.75,5.155,
1998-10-06,296.35,5.0875,
1998-10-07,298.85,5.13,
1998-10-08,302.35,5.22,
1998-10-09,299.65,5.0125,
1998-10-12,296.65,4.845,
1998-10-13,296.8,4.865,
1998-10-14,296.6,4.8025,
1998-10-15,296.0,4.82,
1998-10-16,300.45,4.96,
1998-10-19,298.35,4.9,
1998-10-20,295.85,4.855,
1998-10-21,296.9,4.89,
1998-10-22,293.75,4.88,
1998-10-23,292.85,4.865,
1998-10-26,291.2,4.86,
1998-10-27,293.0,5.0,
1998-10-28,293.75,5.06,
1998-10-29,293.5,5.045,
1998-10-30,293.1,5.055,
1998-11-01,,,12.85
1998-11-02,292.75,5.035,
1998-11-03,290.1,4.96,
1998-11-04,290.1,4.925,
1998-11-05,290.9,4.95,
1998-11-06,293.6,5.035,
1998-11-09,292.4,4.995,
1998-11-10,291.75,5.0,
1998-11-11,293.6,4.9875,
1998-11-12,293.0,4.985,
1998-11-13,297.2,5.1275,
1998-11-16,295.35,5.035,
1998-11-17,294.6,4.95,
1998-11-18,294.4,4.955,
1998-11-19,297.85,5.01,
1998-11-20,296.05,4.96,
1998-11-23,295.6,4.915,
1998-11-24,295.95,4.9175,
1998-11-25,296.2,4.915,
1998-11-26,296.25,4.92,
1998-11-27,295.7,4.935,
1998-11-30,295.75,4.925,
1998-12-01,293.35,4.875,11.28
1998-12-02,293.9,4.875,
1998-12-03,292.95,4.69,
1998-12-04,292.4,4.7825,
1998-12-07,292.35,4.76,
1998-12-08,294.5,4.78,
1998-12-09,293.5,4.82,
1998-12-10,294.9,4.835,
1998-12-11,294.3,4.835,
1998-12-14,291.25,4.785,
1998-12-15,292.5,4.87,
1998-12-16,292.55,4.9425,
1998-12-17,293.75,5.0175,
1998-12-18,292.35,4.935,
1998-12-21,289.95,4.95,
1998-12-22,288.7,4.89,
1998-12-23,287.7,4.89,
1998-12-24,286.65,4.905,
1998-12-29,286.7,4.915,
1998-12-30,286.8,5.03,
1998-12-31,287.45,5.005,
1999-01-01,,,12.47
1999-01-04,288.25,4.995,
1999-01-05,287.0,4.91,
1999-01-06,287.15,5.1525,
1999-01-07,288.6,5.29,
1999-01-08,290.9,5.21,
1999-01-11,291.25,5.255,
1999-01-12,291.4,5.355,
1999-01-13,288.2,5.185,
1999-01-14,285.7,5.14,
1999-01-15,285.85,5.105,
1999-01-18,286.95,5.13,
1999-01-19,287.3,5.125,
1999-01-20,285.9,5.13,
1999-01-21,287.1,5.1525,
1999-01-22,287.75,5.135,
1999-01-25,286.3,5.095,
1999-01-26,287.3,5.15,
1999-01-27,285.8,5.08,
1999-01-28,282.3,5.0875,
1999-01-29,285.65,5.2375,
1999-02-01,287.1,5.275,12.01
1999-02-02,289.75,5.28,
1999-02-03,287.55,5.54,
1999-02-04,287.25,5.62,
1999-02-05,289.75,5.69,
1999-02-08,288.85,5.575,
1999-02-09,287.65,5.53,
1999-02-10,287.1,5.525,
1999-02-11,287.5,5.495,
1999-02-12,287.4,5.64,
1999-02-15,290.05,5.75,
1999-02-16,288.05,5.665,
1999-02-17,285.35,5.385,
1999-02-18,285.65,5.4625,
1999-02-19,287.05,5.6,
1999-02-22,287.2,5.575,
1999-02-23,286.65,5.505,
1999-02-24,286.1,5.5,
1999-02-25,287.1,5.42,
1999-02-26,286.8,5.58,
1999-03-01,287.05,5.62,14.66
1999-03-02,286.4,5.485,
1999-03-03,286.65,5.345,
1999-03-04,286.7,5.2225,
1999-03-05,287.9,5.295,
1999-03-08,288.5,5.245,
1999-03-09,291.9,5.315,
1999-03-10,291.5,5.24,
1999-03-11,293.8,5.285,
1999-03-12,293.65,5.3075,
1999-03-15,291.25,5.205,
1999-03-16,286.8,5.055,
1999-03-17,283.9,5.0425,
1999-03-18,284.35,5.04,
1999-03-19,283.45,5.035,
1999-03-22,284.5,5.07,
1999-03-23,285.1,5.13,
1999-03-24,284.25,5.095,
1999-03-25,283.75,5.055,
1999-03-26,282.0,5.0575,
1999-03-29,280.35,5.0925,
1999-03-30,280.05,5.115,
1999-03-31,279.8,5.025,
1999-04-01,280.5,5.01,17.34
1999-04-06,278.35,4.945,
1999-04-07,280.25,4.9575,
1999-04-08,280.4,4.9775,
1999-04-09,281.6,4.915,
1999-04-12,282.7,4.98,
1999-04-13,282.5,4.89,
1999-04-14,283.85,4.94,
1999-04-15,281.25,4.88,
1999-04-16,283.9,5.02,
1999-04-19,284.65,5.065,
1999-04-20,284.55,5.145,
1999-04-21,283.9,5.115,
1999-04-22,283.35,5.1525,
1999-04-23,283.7,5.1825,
1999-04-26,283.1,5.145,
1999-04-27,281.5,5.0975,
1999-04-28,282.8,5.205,
1999-04-29,283.7,5.275,
1999-04-30,285.85,5.44,
1999-05-01,,,17.75
1999-05-04,285.6,5.325,
1999-05-05,285.5,5.295,
1999-05-06,288.1,5.43,
1999-05-07,283.4,5.2725,
1999-05-10,280.65,5.375,
1999-05-11,278.3,5.3825,
1999-05-12,278.0,5.4,
1999-05-13,278.4,5.365,
1999-05-14,277.2,5.47,
1999-05-17,276.1,5.36,
1999-05-18,274.7,5.375,
1999-05-19,272.85,5.285,
1999-05-20,274.4,5.315,
1999-05-21,274.85,5.305,
1999-05-24,272.2,5.145,
1999-05-25,272.65,5.085,
1999-05-26,269.5,5.05,
1999-05-27,268.25,4.955,
1999-05-28,271.05,4.935,
1999-06-01,265.5,4.88,17.89
1999-06-02,267.05,4.98,
1999-06-03,263.85,4.96,
1999-06-04,266.5,4.9025,
1999-06-07,266.35,4.98,
1999-06-08,263.85,4.98,
1999-06-09,262.0,4.9275,
1999-06-10,258.35,5.02,
1999-06-11,259.2,5.09,
1999-06-14,259.3,5.115,
1999-06-15,259.65,5.0725,
1999-06-16,258.9,5.01,
1999-06-17,259.0,5.0475,
1999-06-18,260.5,5.065,
1999-06-21,259.15,4.97,
1999-06-22,259.15,5.02,
1999-06-23,258.7,5.07,
1999-06-24,260.7,5.1,
1999-06-25,261.15,5.125,
1999-06-28,260.0,5.0725,
1999-06-29,260.8,5.15,
1999-06-30,261.2,5.2175,
1999-07-01,263.0,5.31,20.07
1999-07-02,262.9,5.24,
1999-07-05,262.85,5.27,
1999-07-06,261.3,5.2575,
1999-07-07,256.2,5.175,
1999-07-08,256.4,5.225,
1999-07-09,257.0,5.215,
1999-07-12,256.05,5.2275,
1999-07-13,254.25,5.0885,
1999-07-14,255.6,5.12,
1999-07-15,253.75,5.05,
1999-07-16,254.8,5.11,
1999-07-19,253.15,5.05,
1999-07-20,253.0,5.05,
1999-07-21,252.9,5.025,
1999-07-22,255.35,5.115,
1999-07-23,254.9,5.13,
1999-07-26,253.5,5.115,
1999-07-27,254.2,5.16,
1999-07-28,254.0,5.15,
1999-07-29,254.5,5.3225,
1999-07-30,256.75,5.4475,
1999-08-01,,,21.26
1999-08-02,255.35,5.36,
1999-08-03,255.7,5.41,
1999-08-04,257.5,5.52,
1999-08-05,256.25,5.455,
1999-08-06,255.3,5.385,
1999-08-09,256.45,5.3575,
1999-08-10,257.0,5.28,
1999-08-11,256.9,5.34,
1999-08-12,260.2,5.395,
1999-08-13,260.7,5.34,
1999-08-16,259.25,5.2575,
1999-08-17,259.0,5.235,
1999-08-18,261.5,5.24,
1999-08-19,258.6,5.205,
1999-08-20,258.6,5.1875,
1999-08-23,257.5,5.245,
1999-08-24,254.2,5.13,
1999-08-25,253.2,5.11,
1999-08-26,253.15,5.075,
1999-08-27,254.7,5.12,
1999-08-31,254.6,5.0775,
1999-09-01,255.45,5.195,23.88
1999-09-02,254.05,5.1425,
1999-09-03,255.4,5.19,
1999-09-06,254.9,5.135,
1999-09-07,254.9,5.16,
1999-09-08,256.0,5.165,
1999-09-09,256.8,5.1875,
1999-09-10,256.2,5.2,
1999-09-13,256.6,5.19,
1999-09-14,256.7,5.135,
1999-09-15,257.4,5.13,
1999-09-16,255.7,5.1,
1999-09-17,255.2,5.0975,
1999-09-20,255.3,5.115,
1999-09-21,255.2,5.14,
1999-09-22,262.6,5.255,
1999-09-23,263.4,5.26,
1999-09-24,265.6,5.25,
1999-09-27,281.7,5.3175,
1999-09-28,288.25,5.44,
1999-09-29,317.25,5.71,
1999-09-30,303.75,5.575,
1999-10-01,303.0,5.6725,22.64
1999-10-04,311.75,5.605,
1999-10-05,326.25,5.71,
1999-10-06,325.0,5.4725,
1999-10-07,318.0,5.5775,
1999-10-08,322.75,5.555,
1999-10-11,317.75,5.52,
1999-10-12,323.5,5.565,
1999-10-13,320.5,5.55,
1999-10-14,322.65,5.65,
1999-10-15,316.0,5.38,
1999-10-18,317.65,5.345,
1999-10-19,309.0,5.23,
1999-10-20,309.75,5.24,
1999-10-21,305.5,5.1725,
1999-10-22,303.25,5.21,
1999-10-25,302.4,5.24,
1999-10-26,297.95,5.2625,
1999-10-27,290.4,5.185,
1999-10-28,300.9,5.21,
1999-10-29,298.85,5.29,
1999-11-01,293.85,5.195,24.97
1999-11-02,292.05,5.21,
1999-11-03,291.75,5.22,
1999-11-04,292.25,5.22,
1999-11-05,292.0,5.21,
1999-11-08,289.0,5.055,
1999-11-09,291.25,5.0775,
1999-11-10,291.85,5.11,
1999-11-11,296.25,5.125,
1999-11-12,292.8,5.075,
1999-11-15,292.7,5.07,
1999-11-16,292.0,5.095,
1999-11-17,295.45,5.1675,
1999-11-18,293.65,5.1,
1999-11-19,293.7,5.13,
1999-11-22,294.4,5.135,
1999-11-23,296.7,5.1725,
1999-11-24,297.85,5.25,
1999-11-25,298.5,5.1975,
1999-11-26,297.2,5.1975,
1999-11-29,293.1,5.22,
1999-11-30,292.0,5.18,
1999-12-01,291.4,5.19,26.08
1999-12-02,289.25,5.16,
1999-12-03,280.85,5.085,
1999-12-06,277.25,5.07,
1999-12-07,280.0,5.135,
1999-12-08,283.3,5.14,
1999-12-09,279.6,5.09,
1999-12-10,278.45,5.1075,
1999-12-13,279.75,5.115,
1999-12-14,280.3,5.1025,
1999-12-15,279.85,5.185,
1999-12-16,280.25,5.16,
1999-12-17,283.05,5.2,
1999-12-20,284.25,5.2,
1999-12-21,284.6,5.175,
1999-12-22,287.0,5.165,
1999-12-23,286.4,5.1975,
1999-12-24,287.8,5.19,
1999-12-29,290.65,5.19,
1999-12-30,290.85,5.33,
2000-01-01,,,27.18
2000-01-04,282.05,5.3025,
2000-01-05,282.1,5.285,
2000-01-06,280.35,5.14,
2000-01-07,282.0,5.135,
2000-01-10,281.7,5.145,
2000-01-11,281.7,5.155,
2000-01-12,282.25,5.145,
2000-01-13,282.2,5.09,
2000-01-14,284.15,5.095,
2000-01-17,284.9,5.125,
2000-01-18,286.85,5.13,
2000-01-19,288.75,5.1025,
2000-01-20,288.35,5.13,
2000-01-21,287.7,5.18,
2000-01-24,287.45,5.21,
2000-01-25,288.7,5.2675,
2000-01-26,284.9,5.2,
2000-01-27,286.5,5.295,
2000-01-28,286.15,5.37,
2000-01-31,283.05,5.26,
2000-02-01,283.65,5.2425,29.35
2000-02-02,283.1,5.2075,
2000-02-03,285.25,5.2,
2000-02-04,287.5,5.23,
2000-02-07,316.6,5.4475,
2000-02-08,303.15,5.27,
2000-02-09,306.0,5.3625,
2000-02-10,311.25,5.36,
2000-02-11,316.5,5.36,
2000-02-14,308.75,5.235,
2000-02-15,307.0,5.24,
2000-02-16,300.5,5.23,
2000-02-17,306.25,5.285,
2000-02-18,302.25,5.23,
2000-02-21,305.75,5.24,
2000-02-22,305.4,5.24,
2000-02-23,305.25,5.255,
2000-02-24,299.9,5.22,
2000-02-25,297.15,5.15,
2000-02-28,292.75,5.0775,
2000-02-29,294.0,5.095,
2000-03-01,293.75,5.125,29.89
2000-03-02,289.0,5.035,
2000-03-03,289.3,5.02,
2000-03-06,289.25,5.09,
2000-03-07,288.35,5.05,
2000-03-08,292.75,5.065,
2000-03-09,289.0,5.05,
2000-03-10,292.1,5.11,
2000-03-13,289.65,5.0925,
2000-03-14,290.3,5.08,
2000-03-15,288.7,5.08,
2000-03-16,288.4,5.115,
2000-03-17,285.5,5.06,
2000-03-20,284.85,5.065,
2000-03-21,286.15,5.035,
2000-03-22,289.4,5.13,
2000-03-23,286.5,5.105,
2000-03-24,284.9,5.08,
2000-03-27,284.35,5.09,
2000-03-28,280.3,5.065,
2000-03-29,279.1,5.05,
2000-03-30,276.7,4.94,
2000-03-31,275.9,4.935,
2000-04-01,,,25.74
2000-04-03,278.8,5.04,
2000-04-04,276.75,4.99,
2000-04-05,283.1,5.11,
2000-04-06,278.85,5.095,
2000-04-07,279.95,5.085,
2000-04-10,281.5,5.08,
2000-04-11,281.2,5.1175,
2000-04-12,280.25,5.095,
2000-04-13,281.4,5.1,
2000-04-14,280.65,5.13,
2000-04-17,283.5,5.135,
2000-04-18,281.8,5.085,
2000-04-19,281.4,5.1025,
2000-04-20,280.5,5.095,
2000-04-25,280.0,4.96,
2000-04-26,277.7,4.97,
2000-04-27,276.1,4.975,
2000-04-28,275.85,4.9375,
2000-05-01,,,28.78
2000-05-02,275.0,5.005,
2000-05-03,277.6,5.0,
2000-05-04,277.3,5.0,
2000-05-05,280.5,5.075,
2000-05-08,277.25,4.985,
2000-05-09,276.9,4.99,
2000-05-10,277.8,5.025,
2000-05-11,277.0,5.0,
2000-05-12,276.2,4.97,
2000-05-15,275.65,4.98,
2000-05-16,275.7,5.005,
2000-05-17,274.85,5.04,
2000-05-18,272.5,4.965,
2000-05-19,273.75,4.98,
2000-05-22,274.0,4.9775,
2000-05-23,275.15,4.995,
2000-05-24,273.9,4.98,
2000-05-25,273.0,4.9675,
2000-05-26,270.45,4.915,
2000-05-30,274.4,4.94,
2000-05-31,272.25,4.9,
2000-06-01,272.8,4.895,31.83
2000-06-02,272.95,4.91,
2000-06-05,281.7,5.03,
2000-06-06,284.8,5.005,
2000-06-07,286.95,5.045,
2000-06-08,285.1,5.055,
2000-06-09,285.15,5.035,
2000-06-12,284.1,5.01,
2000-06-13,293.0,5.0875,
2000-06-14,286.05,4.995,
2000-06-15,289.15,5.06,
2000-06-16,290.3,5.05,
2000-06-19,288.1,5.04,
2000-06-20,286.4,4.99,
2000-06-21,286.6,5.02,
2000-06-22,286.1,4.93,
2000-06-23,285.3,4.955,
2000-06-26,283.0,4.94,
2000-06-27,284.2,4.955,
2000-06-28,286.35,4.935,
